filepath,label,group_id,subject_ids,socofing_files,sha256,split
data/datasets/AB-/cluster_5_71.BMP,AB-,SUBJECT_GROUP_0405,411,411__M_Left_index_finger.BMP,f69f25c08e1646a9de729168541c9ca91a78d76c79d730375505ec38a8b37f86,train
data/datasets/AB-/cluster_5_710.BMP,AB-,SUBJECT_GROUP_0179,179,179__M_Left_middle_finger.BMP,4f33d4115bdef4d36d0500d1c63bf0149d67537910fef0499571198eca1130cd,train
data/datasets/AB-/cluster_5_718.BMP,AB-,SUBJECT_GROUP_0408,414,414__M_Left_index_finger.BMP,ba6e30148d24f87b4a2e0ff62a07d9ac14bae8bfc6fc6899cd5079c5849606af,train
data/datasets/AB-/cluster_5_725.BMP,AB-,SUBJECT_GROUP_0496,503,503__M_Right_index_finger.BMP,055ff765929b6f61a8263016e1cf9cb978550683f4ff4b899cb7b6f52891b5ea,train
data/datasets/AB-/cluster_5_736.BMP,AB-,SUBJECT_GROUP_0422,429,429__M_Right_middle_finger.BMP,37bb0bfdea2566613d4fd3e9c9a6640a987e259a5c78f6b680b34230f6c3efd5,train
data/datasets/AB-/cluster_5_745.BMP,AB-,SUBJECT_GROUP_0019,19,19__M_Left_little_finger.BMP,897402e2e424428e467ee2edaa311c2db63a3f591005dff3115b8faaa783fc32,train
data/datasets/AB-/cluster_5_754.BMP,AB-,SUBJECT_GROUP_0201,201,201__F_Left_thumb_finger.BMP,706e2c0d255ff80ca3e9735de0179381c1764895bae705393f495d51ee7d237c,train
data/datasets/AB-/cluster_5_763.BMP,AB-,SUBJECT_GROUP_0187,187,187__M_Right_thumb_finger.BMP,60251d35f6ace7925816bf9a0f6b3ff0fbf338babcb2c24f316c3bc63fe1a62d,train
data/datasets/AB-/cluster_5_764.BMP,AB-,SUBJECT_GROUP_0550,560,560__F_Left_middle_finger.BMP,3649cc71534db8572f0e605796ba219555199c0cd7207a3d03ff092a421cefe4,test
data/datasets/AB-/cluster_5_766.BMP,AB-,SUBJECT_GROUP_0114,114,114__F_Left_little_finger.BMP,d7393d36c9a7d07f9e44bbf95c45286927e3afa724b8986d4c35445dfa8d9cfa,test
data/datasets/AB-/cluster_5_769.BMP,AB-,SUBJECT_GROUP_0142,142,142__F_Left_little_finger.BMP,2e4b454d9a7ac510e91def421633ff256b7f20f60dae3d8fabdb1c68d1ca5314,train
data/datasets/AB-/cluster_5_772.BMP,AB-,SUBJECT_GROUP_0017,17,17__M_Right_little_finger.BMP,efe925b25e459bdf9cc28311536118c19481e1e12e52364b6f2c58dafae6fa60,test
data/datasets/AB-/cluster_5_780.BMP,AB-,SUBJECT_GROUP_0516,524,524__M_Left_middle_finger.BMP,3c11945d60f420ee2aa5263e249370735549c14edb39ede738a9ebf9cb2e4d82,test
data/datasets/AB-/cluster_5_8.BMP,AB-,SUBJECT_GROUP_0069,69,69__M_Right_index_finger.BMP,5c3b1b521cec870f3cacc2ef86d0e04760fc8499a2a8c249088338eab674deb0,train
data/datasets/AB-/cluster_5_80.BMP,AB-,SUBJECT_GROUP_0240,243,243__M_Left_little_finger.BMP,126281296ad4301d51f9d7731ead1081afa86f5ea6cfe9f00d9bac22504865fa,test
data/datasets/AB-/cluster_5_801.BMP,AB-,SUBJECT_GROUP_0279,284,284__M_Left_middle_finger.BMP,546830c6d535618227211f8c03d352d434ea4009e26c844588fb2751f85d7c88,train
data/datasets/AB-/cluster_5_81.BMP,AB-,SUBJECT_GROUP_0334,339,339__M_Left_little_finger.BMP,a95f99726ecd3e18ae3e1413abe25a6ff81d523e7d90925f62841e1ed5169b01,validation
data/datasets/AB-/cluster_5_819.BMP,AB-,SUBJECT_GROUP_0018,18,18__M_Left_ring_finger.BMP,f371b85217409e4537c88254483b8b98f2d4094050d35f44026c33abf836db19,validation
data/datasets/AB-/cluster_5_82.BMP,AB-,SUBJECT_GROUP_0240,243,243__M_Right_little_finger.BMP,4985a1005cfda2fd96833b48f0cda4ee7ac1dc7b7e8cc2bb540fb6b4ffad1688,test
data/datasets/AB-/cluster_5_820.BMP,AB-,SUBJECT_GROUP_0526,534,534__F_Left_middle_finger.BMP,667b51ff512a5b62be8d7cc65290114bfb611f2a3b49f485893000efe84b21c4,train
data/datasets/AB-/cluster_5_838.BMP,AB-,SUBJECT_GROUP_0202,202,202__M_Left_ring_finger.BMP,d13433b6b292a9e529aff5c5c110e276948dd7567fb57bdfa87c5faa106e119a,test
data/datasets/AB-/cluster_5_840.BMP,AB-,SUBJECT_GROUP_0551,561,561__M_Left_middle_finger.BMP,cd98c2385650044eb22bc08f0d778cb3defc91d1fdc12014015ac36bedfddc1c,train
data/datasets/AB-/cluster_5_852.BMP,AB-,SUBJECT_GROUP_0292,511,511__M_Right_middle_finger.BMP,dfffe03c902ccc7abe95f0b20e2086fcf630c67e014fec8440717f47f72f5cee,test
data/datasets/AB-/cluster_5_853.BMP,AB-,SUBJECT_GROUP_0093,93,93__M_Left_ring_finger.BMP,1a8728ce8ba3eee4eddb93bbc5e69906be7f00d21b79746e90059578e7905edc,train
data/datasets/AB-/cluster_5_866.BMP,AB-,SUBJECT_GROUP_0076,76,76__F_Right_ring_finger.BMP,774a3b0697cd7d71f99db598d31fb636ec0802e91988eb610af7159b91e52cac,train
data/datasets/AB-/cluster_5_867.BMP,AB-,SUBJECT_GROUP_0532,540,540__F_Right_ring_finger.BMP,19bde01d009865bbeef6815a80acbdd9d1d91b9d098700c875dd19368d82cdad,validation
data/datasets/AB-/cluster_5_876.BMP,AB-,SUBJECT_GROUP_0206,208,208__M_Left_little_finger.BMP,abb42e55cf9bc00b75d2b759f6017ac2d08e74f42c1cfe6d765dd510583716d0,train
data/datasets/AB-/cluster_5_887.BMP,AB-,SUBJECT_GROUP_0447,454,454__M_Left_ring_finger.BMP,b51fa8e0318c3cd79b6187741fddd078e166123154fded48923a63f86ae4b99f,train
data/datasets/AB-/cluster_5_889.BMP,AB-,SUBJECT_GROUP_0110,110,110__F_Right_index_finger.BMP,a23c6b08d052c5cc54b86bf77e8a38bc278db8354dd033b88264dd2134f0261e,train
data/datasets/AB-/cluster_5_891.BMP,AB-,SUBJECT_GROUP_0292,511,511__M_Right_index_finger.BMP,e8924cfb0bc5d949f35a17c39f349b9f4574e3e61be7ae5af3ed9116dee84013,test
data/datasets/AB-/cluster_5_895.BMP,AB-,SUBJECT_GROUP_0378,384,384__F_Left_middle_finger.BMP,1da9e0b0e2fc38c38b80f2a83b8fd93b16081b4216633f24489f96b72d6afe58,train
data/datasets/AB-/cluster_5_898.BMP,AB-,SUBJECT_GROUP_0495,502,502__F_Left_ring_finger.BMP,5447aa9e8ce881760c0e2b08bc1c7d73fba10e2b4b18d6cf444b5f7054891f2d,train
data/datasets/AB-/cluster_5_899.BMP,AB-,SUBJECT_GROUP_0413,420,420__M_Left_little_finger.BMP,0d7025341737ad60ba45cc8f8f15c9073ad68a8a7c61d580d7867336541b3b05,train
data/datasets/AB-/cluster_5_901.BMP,AB-,SUBJECT_GROUP_0297,302,302__M_Left_middle_finger.BMP,73bd7a016f01c69c5796a1c58148445e0e70b5c56d82639c1aefc3f8d0221de8,train
data/datasets/AB-/cluster_5_903.BMP,AB-,SUBJECT_GROUP_0206,208,208__M_Right_middle_finger.BMP,b9705025041c0bb08becd79ab5ee71a02fde329742f41264051029ace8e2cc8e,train
data/datasets/AB-/cluster_5_907.BMP,AB-,SUBJECT_GROUP_0570,581,581__F_Right_little_finger.BMP,d6e1f2ea46be0c282ada9fd7bfc3505dd53187dc5a5bdaf0a6b7ae6e3ab0af51,train
data/datasets/AB-/cluster_5_916.BMP,AB-,SUBJECT_GROUP_0507,515,515__M_Left_index_finger.BMP,61dc4af16802cb8dcc957a234ab5d52af5b0a472474e94748a96f59fe0b58626,train
data/datasets/AB-/cluster_5_919.BMP,AB-,SUBJECT_GROUP_0354,359,359__M_Right_index_finger.BMP,64e2735ab48155760cfc1dfb5c921cc7e8b605578c88942bd29be5ec6a722dd0,train
data/datasets/AB-/cluster_5_920.BMP,AB-,SUBJECT_GROUP_0090,90,90__M_Left_middle_finger.BMP,64b7caa14ffdc30c079b85e6960187b42a1e0772aebb94a910fee0e7b0d8a2cf,train
data/datasets/AB-/cluster_5_922.BMP,AB-,SUBJECT_GROUP_0081,81,81__F_Right_little_finger.BMP,a98ea4aedf39fa0126045d57eda5edf51552584f64eab79d1a2e355866fc451a,test
data/datasets/AB-/cluster_5_94.BMP,AB-,SUBJECT_GROUP_0190,190,190__M_Left_ring_finger.BMP,54b53d6d190157d8265fdce4cbc399f0fd8eefbe8b4efe5f907a65012f7a8595,train
data/datasets/AB-/cluster_5_943.BMP,AB-,SUBJECT_GROUP_0319,324,324__M_Right_middle_finger.BMP,dbc91a878f1738596c58686948d8d98a235610cfc3575c0dc566bf74646dcf49,train
data/datasets/AB-/cluster_5_944.BMP,AB-,SUBJECT_GROUP_0148,148,148__M_Left_ring_finger.BMP,b1a3c686faf6aad99a56891107f04b75bd5f877574457da5c29ba5e0c76d6f29,train
data/datasets/AB-/cluster_5_945.BMP,AB-,SUBJECT_GROUP_0303,308,308__M_Left_little_finger.BMP,2587a31cf7c17c16b941851cd22cc5d63941cc89e402b0c8eb036cd8747b82c7,train
data/datasets/AB-/cluster_5_948.BMP,AB-,SUBJECT_GROUP_0153,153,153__M_Left_ring_finger.BMP,325a337daaf78af886b3783967977ce25fb1cadd48968f2763320733826e89d6,test
data/datasets/AB-/cluster_5_95.BMP,AB-,SUBJECT_GROUP_0063,63,63__M_Right_little_finger.BMP,bc4fff5d9dd8de960acf6c1d545a325cff3f2ec52b25c9bfa8a7e17220bc4d88,train
data/datasets/AB-/cluster_5_950.BMP,AB-,SUBJECT_GROUP_0461,468,468__F_Left_little_finger.BMP,b111826b578f63b334ebb080b88b530251a5d090ec5a69300bf50ceed9b60448,train
data/datasets/AB-/cluster_5_969.BMP,AB-,SUBJECT_GROUP_0301,306,306__M_Right_middle_finger.BMP,3254fdb1bf55adf06ecfe925f6a12d47bc324150beffb0e10e438d736c02e101,train
data/datasets/AB-/cluster_5_984.BMP,AB-,SUBJECT_GROUP_0281,286,286__M_Left_ring_finger.BMP,fa4a107c758cc808878299e73fdf2ae32572a266e303d40a4348ff2c651db6ef,train
data/datasets/B+/cluster_2_10.BMP,B+,SUBJECT_GROUP_0475,482,482__M_Left_ring_finger.BMP,11a342b3d802b912b10c6391da9dc2b56fd48b0fa6e6ceb43583dadc16c94ff5,test
data/datasets/B+/cluster_2_1006.BMP,B+,SUBJECT_GROUP_0033,33,33__M_Left_ring_finger.BMP,622fb8c3da0e958d0957a70277ef3f35e6136a0ca6c6e864e019418434b217cd,validation
data/datasets/B+/cluster_2_1012.BMP,B+,SUBJECT_GROUP_0578,591,591__M_Left_little_finger.BMP,94cb9a9241c9d72cdcd8e0e280680e4f5b061864724092499a3235bb09672c3b,test
data/datasets/B+/cluster_2_1021.BMP,B+,SUBJECT_GROUP_0056,56,56__F_Right_little_finger.BMP,e49a63c0a6b627ee4fb60c9e06ed5d766a5dd287491999580c1d52df0a5e2671,validation
data/datasets/B+/cluster_2_1038.BMP,B+,SUBJECT_GROUP_0208,210,210__M_Right_middle_finger.BMP,87f2d39b4e561d0c15f1646b42b08e5a89b6bd4a630b88b55c15e58c4f6774ed,train
data/datasets/B+/cluster_2_104.BMP,B+,SUBJECT_GROUP_0218,221,221__M_Right_little_finger.BMP,fe54dd6159bb87a5ae859d0e0ae3d6e48febe84c2b13affa5ebd842546b712b2,test
data/datasets/B+/cluster_2_1048.BMP,B+,SUBJECT_GROUP_0125,125,125__M_Right_ring_finger.BMP,804edafa40cad056cfa5331439657b5ac26a38d6ebb002ea4120d811895e2a6c,test
data/datasets/B+/cluster_2_1051.BMP,B+,SUBJECT_GROUP_0141,141,141__F_Left_ring_finger.BMP,97af8ea872ea121ae147ef9f2b73b4971401cacc8e7ca1047eb7ffc1a2214e11,test
data/datasets/B+/cluster_2_1053.BMP,B+,SUBJECT_GROUP_0452,459,459__M_Right_little_finger.BMP,0a21c73109938e5cfd5805980591f140bd8baeb2df4e4f56f78ccac2970881f3,train
data/datasets/B+/cluster_2_1077.BMP,B+,SUBJECT_GROUP_0100,100,100__M_Right_little_finger.BMP,d9ec2e2f2062c5b6ef739b09958c72c90e99c6b395b1da31249f794335b32c82,train
data/datasets/B+/cluster_2_1078.BMP,B+,SUBJECT_GROUP_0576,588,588__M_Right_little_finger.BMP,4ba8155cdf2e751efe0c2d2c17a27203f425525efc6fa1423ab5d50e5e14e574,train
data/datasets/B+/cluster_2_1088.BMP,B+,SUBJECT_GROUP_0063,63,63__M_Right_middle_finger.BMP,0c27faec9f5e02022ac4f102be839b71f07166781e87dce22d7f22261a99a085,train
data/datasets/B+/cluster_2_1090.BMP,B+,SUBJECT_GROUP_0025,25,25__F_Right_index_finger.BMP,00a1e0bad1a5e44a0046156c672693e8d02f2674a4592b3d4a4404d756dba6e5,train
data/datasets/B+/cluster_2_1093.BMP,B+,SUBJECT_GROUP_0326,331,331__M_Right_little_finger.BMP,94dcf0b9da64edaaa64b9b4205c66ee13500ebd1e18802ff737bee3f1ea6488f,train
data/datasets/B+/cluster_2_1100.BMP,B+,SUBJECT_GROUP_0450,457,457__M_Right_little_finger.BMP,6c5737af05ee2c8726199bde9b53c30711571cd615efd71f5890f441684dccaf,validation
data/datasets/B+/cluster_2_1108.BMP,B+,SUBJECT_GROUP_0350,355,355__M_Left_ring_finger.BMP,ee6fa44b003835dc66ccef6c90e0ebad188eb13e4daccfe9eaa9c21a4d0e1964,train
data/datasets/B+/cluster_2_1111.BMP,B+,SUBJECT_GROUP_0017,17,17__M_Left_little_finger.BMP,7c4aeb63787ea0f768d9c72c998e2991b2f0c308779ff0f6d3d2d4f4b1541dd1,test
data/datasets/B+/cluster_2_1125.BMP,B+,SUBJECT_GROUP_0326,331,331__M_Left_ring_finger.BMP,d443341863da95e902945894a0d6255bd9558b8ab26c69a93a9fde714730dd32,train
data/datasets/B+/cluster_2_1135.BMP,B+,SUBJECT_GROUP_0536,544,544__M_Left_ring_finger.BMP,1a838e169827e39e93883f4e7dd4db0bf707e948933a7bbd19c3a5dd443dda36,train
data/datasets/B+/cluster_2_1140.BMP,B+,SUBJECT_GROUP_0130,130,130__F_Right_ring_finger.BMP,fa3d1dc097886b3225e858aeb01b5b24acb5e2358eeb1ebebb10726034045e72,train
data/datasets/B+/cluster_2_1150.BMP,B+,SUBJECT_GROUP_0112,112,112__M_Right_middle_finger.BMP,f05178f824e57dc28c7f5502486eff9dd51815571735a61857dc7d39936c3782,train
data/datasets/B+/cluster_2_1157.BMP,B+,SUBJECT_GROUP_0183,183,183__M_Left_ring_finger.BMP,ea22f721bf96a5961d9525f09d2e66ff3ada7088217485137cc965a1f66ce1c2,train
data/datasets/B+/cluster_2_1160.BMP,B+,SUBJECT_GROUP_0538,546,546__M_Left_middle_finger.BMP,8d7a324c14c46a783605b5af6871c0ccb474b2f6824d742f498e7a947db1fd92,test
data/datasets/B+/cluster_2_1182.BMP,B+,SUBJECT_GROUP_0498,505,505__M_Left_middle_finger.BMP,35e7faec4da10f827c8f48261da4c69a0f6a213d85bb7cc292a57f7a72fa3a27,train
data/datasets/B+/cluster_2_1186.BMP,B+,SUBJECT_GROUP_0268,273,273__M_Left_ring_finger.BMP,6a672ae3eedfdd9bffe961e5b9e1c4faf677ac7e3aa82e83b9b7df75c18a228a,train
data/datasets/B+/cluster_2_1189.BMP,B+,SUBJECT_GROUP_0152,152,152__M_Right_little_finger.BMP,8170a9b9376dd27bd650d59ff2b3c2eff861a0589e951d47bfdb5fca1b0d0ec9,train
data/datasets/B+/cluster_2_119.BMP,B+,SUBJECT_GROUP_0115,115,115__F_Right_ring_finger.BMP,3195d467eb9388869a030ceaac9d4129f11b000b5a016ae8410b93e954428011,train
data/datasets/B+/cluster_2_1199.BMP,B+,SUBJECT_GROUP_0317,322,322__M_Left_little_finger.BMP,e954a84b03160cf2a25bac63b011b6469954121128a7a6fbf699fe38ba36ca66,train
data/datasets/B+/cluster_2_1205.BMP,B+,SUBJECT_GROUP_0058,58,58__M_Left_ring_finger.BMP,7b5f277753ad94b7d338aed0135ad63711fd81c4be5a0a30c4a89366e42d98a9,validation
data/datasets/B+/cluster_2_1231.BMP,B+,SUBJECT_GROUP_0282,287,287__M_Right_middle_finger.BMP,cd589e3bad5a2ff8b112e7112b40249da8648d907a3200923e068ebe22f6eb4d,train
data/datasets/B+/cluster_2_1248.BMP,B+,SUBJECT_GROUP_0021,21,21__M_Right_little_finger.BMP,65002a17e4ef76e0500de0927d6963e39128285c8e376e5a91927372fb8ea0b5,test
data/datasets/B+/cluster_2_1250.BMP,B+,SUBJECT_GROUP_0385,391,391__M_Right_little_finger.BMP,3f90e144eab2ba0fa3f680bc13924d9f8aba67cf9e5920fc4b5fe2a5faa8a939,train
data/datasets/B+/cluster_2_1256.BMP,B+,SUBJECT_GROUP_0463,470,470__F_Left_ring_finger.BMP,3cb11afe7929c9aaf56c92641a4856492e2c2c70280e373541c663dcc8e3adda,train
data/datasets/B+/cluster_2_1260.BMP,B+,SUBJECT_GROUP_0059,59,59__F_Right_ring_finger.BMP,aa886d8da3b5a666a8afc6de95d451e1faef36d7ad27dd352b308ddb8941b27b,train
data/datasets/B+/cluster_2_1268.BMP,B+,SUBJECT_GROUP_0142,142,142__F_Right_middle_finger.BMP,45829f191b24c8d38df67def33421d3a3e74d9a86843f3d406138fa7ac5d7397,train
data/datasets/B+/cluster_2_1281.BMP,B+,SUBJECT_GROUP_0558,568,568__M_Left_ring_finger.BMP,da4b5131ab2df01dd014a5f644135455df77f2810cb12ba721119c79d1725b09,train
data/datasets/B+/cluster_2_1284.BMP,B+,SUBJECT_GROUP_0163,163,163__M_Left_ring_finger.BMP,afa5d47ac4061186947628261bae232105452b701ae6775fe77f03a82f63d05b,train
data/datasets/B+/cluster_2_1325.BMP,B+,SUBJECT_GROUP_0288,293,293__F_Left_middle_finger.BMP,392596f19870a0ba0f2a8847683ede55f4c8b6e95d4a6f1312e5a04d5ae70713,test
data/datasets/B+/cluster_2_133.BMP,B+,SUBJECT_GROUP_0562,572,572__F_Left_index_finger.BMP,091d968ef8c63b1dd07ad87b511938afe40245cd2c1a3b38ca2ab3a925400a1f,validation
data/datasets/B+/cluster_2_1336.BMP,B+,SUBJECT_GROUP_0303,308,308__M_Left_ring_finger.BMP,f33cd516684380a7a6c14b75e1ecf04c7ce14e70d43c9225b5bebba8f356dcd3,train
data/datasets/B+/cluster_2_134.BMP,B+,SUBJECT_GROUP_0159,159,159__M_Right_thumb_finger.BMP,d19250737739777799a563893efa11c4c658c8f95a2ade25b3810ce6fe355213,train
data/datasets/B+/cluster_2_1348.BMP,B+,SUBJECT_GROUP_0383,389,389__F_Right_index_finger.BMP,4041d3dcf2cd8fd564ae1ebf794d105e6b39f39125dc4145a5a9a0bc1e9a3ec1,train
data/datasets/B+/cluster_2_135.BMP,B+,SUBJECT_GROUP_0375,381,381__M_Right_ring_finger.BMP,8b21e1d139d515088146ee25188ac4c06476672688fbeab41edc6882bc7a098b,train
data/datasets/B+/cluster_2_1350.BMP,B+,SUBJECT_GROUP_0074,74,74__F_Left_little_finger.BMP,f73e1033ef63f44e8bd867761954bf6663b46c33205cb6226a3f355c2d92c04e,test
data/datasets/B+/cluster_2_1359.BMP,B+,SUBJECT_GROUP_0410,416,416__M_Right_little_finger.BMP,fbcc12e67c321e32c0926028e0dc5dc7ffd1ea8918967cdb9730b5b3f527d6d8,train
data/datasets/B+/cluster_2_1360.BMP,B+,SUBJECT_GROUP_0202,202,202__M_Right_middle_finger.BMP,15f491c68ce452c7a30a61d23c20d22b2c2cab12e30c91710e1f10fae4edc13b,test
data/datasets/B+/cluster_2_1362.BMP,B+,SUBJECT_GROUP_0311,316,316__M_Left_little_finger.BMP,e5df64948b0de26f31b32223ad6573a1d29726f0ee3f5afa0295c0e2d0dd679e,train
data/datasets/B+/cluster_2_1394.BMP,B+,SUBJECT_GROUP_0389,395,395__M_Right_little_finger.BMP,d77bf20b4f52d631390cb91e062f59cf99b4950148db2510ef90ceb430e024ae,train
data/datasets/B+/cluster_2_1395.BMP,B+,SUBJECT_GROUP_0389,395,395__M_Right_index_finger.BMP,33b78a067d02137a60ffccb17fbe65999e5bdfa6e58f95e2e9e4831a8bbb206e,train
data/datasets/B+/cluster_2_14.BMP,B+,SUBJECT_GROUP_0241,244,244__M_Left_ring_finger.BMP,dff30c4b35a38376116738f115e20836e9eeb55897a159963cd56614be9e3f9f,train
data/datasets/B+/cluster_2_140.BMP,B+,SUBJECT_GROUP_0321,326,326__M_Right_ring_finger.BMP,4f8d796a9ef435d0fea4f7c9224da86d86cc5156c48752c5d789ccf076a5ac07,train
data/datasets/B+/cluster_2_1407.BMP,B+,SUBJECT_GROUP_0277,282,282__M_Right_thumb_finger.BMP,494ea94125cef4fdbdf54dc4222069096b235de3a3ceec7facfa2edc09829eca,train
data/datasets/B+/cluster_2_1412.BMP,B+,SUBJECT_GROUP_0472,479,479__F_Left_little_finger.BMP,997cd2cc324b2d082fbd44b27b0153614a289de5ee083f5ca58539032686bb72,train
data/datasets/B+/cluster_2_142.BMP,B+,SUBJECT_GROUP_0295,300,300__F_Left_little_finger.BMP,8069b221403133cbce48a35bb06f147c73620da228bf0b0bef3c516934547c0b,test
data/datasets/B+/cluster_2_1428.BMP,B+,SUBJECT_GROUP_0097,97,97__M_Left_little_finger.BMP,86260e20c75c04ad74bcb6f91e735322d5f4ec3e322ac1164ca578f93d78bd8b,train
data/datasets/B+/cluster_2_143.BMP,B+,SUBJECT_GROUP_0587,600,600__M_Right_middle_finger.BMP,4b8c35b4239962fe6e3fec8dbcfa97341e3d9df74424843c6bcb88f1786824d3,train
data/datasets/B+/cluster_2_1458.BMP,B+,SUBJECT_GROUP_0013,13,13__F_Right_middle_finger.BMP,15c10033f9477d64cf7ccce51bf34d5edd5719b25f736d472729b6edf5a9dbd1,train
data/datasets/B+/cluster_2_1461.BMP,B+,SUBJECT_GROUP_0009,9,9__M_Left_little_finger.BMP,d951aaa107ecc6a91ed04abb1a30cb1d0352c37f7b95ccbb6366e08e8b937939,train
data/datasets/B+/cluster_2_1462.BMP,B+,SUBJECT_GROUP_0476,483,483__M_Left_middle_finger.BMP,6078e1dddf2144768ff0d6f0b22eba6956f8be8dd420c20826a0090d610079d7,train
data/datasets/B+/cluster_2_147.BMP,B+,SUBJECT_GROUP_0222,225,225__M_Right_ring_finger.BMP,fd3a894822611a8d7b30f6672fcbd494eaca9a72297ede815ec6597f132e2e64,validation
data/datasets/B+/cluster_2_1472.BMP,B+,SUBJECT_GROUP_0501,508,508__F_Right_little_finger.BMP,a5208355ef6eccd136b712f80f5c49615dcd7d0ee964717bbbd3b66934d8006d,train
data/datasets/B+/cluster_2_1475.BMP,B+,SUBJECT_GROUP_0490,497,497__M_Right_ring_finger.BMP,ed39deb4d57cb7a228a91d8ba8d3315963329c79c470fe6bde29334960461dea,train
data/datasets/B+/cluster_2_1483.BMP,B+,SUBJECT_GROUP_0038,38,38__M_Left_little_finger.BMP,273a72ef7c0b17b0db1505fde6c6e1bde407cf7519094ee8da387338090691ef,train
data/datasets/B+/cluster_2_1484.BMP,B+,SUBJECT_GROUP_0171,171,171__M_Right_thumb_finger.BMP,c04bdb579086d2d6dbbc4471fefe005879bad8841760698c5f171a58ced5685f,train
data/datasets/B+/cluster_2_1490.BMP,B+,SUBJECT_GROUP_0485,492,492__F_Left_middle_finger.BMP,948f7e12233ac67ed9ef1bcb1af7af932100cc09c42ab436cea13a2016f344b2,validation
data/datasets/B+/cluster_2_1500.BMP,B+,SUBJECT_GROUP_0117,117,117__F_Right_thumb_finger.BMP,949831be1ae0e36bc20e88624ad7e22bec2fccd10753fb04bea3c7ee056bcd6e,test
data/datasets/B+/cluster_2_153.BMP,B+,SUBJECT_GROUP_0040,40,40__F_Right_thumb_finger.BMP,a208a709e4119dbade8c8a8990741a41a58e4f7dac68a9d53b38b17954cc1430,train
data/datasets/B+/cluster_2_1533.BMP,B+,SUBJECT_GROUP_0218,221,221__M_Right_middle_finger.BMP,5767cf28f4caf02c1f22b3475b87a49cf94f5649ef437834999e0b4cff7f30bf,test
data/datasets/B+/cluster_2_1535.BMP,B+,SUBJECT_GROUP_0221,224,224__M_Right_middle_finger.BMP,d47eaeff987f258606d3a203f6ae9c82093098d34743e55ef9ceffdc2eeedf1c,train
data/datasets/B+/cluster_2_1537.BMP,B+,SUBJECT_GROUP_0311,316,316__M_Left_ring_finger.BMP,190b2e0a25657b0c84bfb24362a5a4a9b5f6494076041706fe8a2600023f8cb8,train
data/datasets/B+/cluster_2_154.BMP,B+,SUBJECT_GROUP_0038,38,38__M_Right_thumb_finger.BMP,57d5c51a1a6739ec1b7b165e7eab9328ad39863c009434545c020815fa81192e,train
data/datasets/B+/cluster_2_1545.BMP,B+,SUBJECT_GROUP_0051,51,51__M_Left_ring_finger.BMP,4f307eedb146c1312e8bb05fe896d0e5127a085f50d052f6fba723ac2d3c42c1,train
data/datasets/B+/cluster_2_155.BMP,B+,SUBJECT_GROUP_0188,188,188__M_Left_little_finger.BMP,cf8328f2b5f8d1cdceca62db556525d886a9748a17bb7254f4bee7cb3d629f74,train
data/datasets/B+/cluster_2_1553.BMP,B+,SUBJECT_GROUP_0144,144,144__M_Left_ring_finger.BMP,4bbe7e4fdd600a5cd61da504338c9f20b010543ec7614fc10e2651e5159cbc67,test
data/datasets/B+/cluster_2_1559.BMP,B+,SUBJECT_GROUP_0170,170,170__M_Right_index_finger.BMP,0d2fb90fa26b764563f302e4d6e55a700de0288e3827b07f294d286e49523c3e,validation
data/datasets/B+/cluster_2_1564.BMP,B+,SUBJECT_GROUP_0044,44,44__M_Left_ring_finger.BMP,70609ff7307bf0417f684faea08351e98c0d7d82ab28f3f2cf60c029d34763cb,train
data/datasets/B+/cluster_2_1567.BMP,B+,SUBJECT_GROUP_0016,16,16__M_Left_ring_finger.BMP,33e12530eec859a19541e565475090077ea36afd652c6491f60062d02e5a54f8,train
data/datasets/B+/cluster_2_1579.BMP,B+,SUBJECT_GROUP_0360,365,365__M_Right_ring_finger.BMP,201071bd98a7408b6964b5b331b7619947ddc037feda797a9f7e46b9a7b3dea4,test
data/datasets/B+/cluster_2_158.BMP,B+,SUBJECT_GROUP_0244,247,247__M_Right_middle_finger.BMP,8525756de348dc5a65caa7c093b006c8a09fcf264ba271c84abe9d45987a663c,train
data/datasets/B+/cluster_2_1588.BMP,B+,SUBJECT_GROUP_0215,217,217__M_Left_ring_finger.BMP,1c5bfc54deb84470f019310df90b123f49e3822a6b9dfa6101088ab495f9a952,test
data/datasets/B+/cluster_2_159.BMP,B+,SUBJECT_GROUP_0577,589,589__M_Right_thumb_finger.BMP,13ba3172ff811edca299f59230d9eca020e10b85cbaffab8f273131bc712113b,validation
data/datasets/B+/cluster_2_1595.BMP,B+,SUBJECT_GROUP_0177,177,177__F_Left_index_finger.BMP,2f0b3fd7701fbc473ee56f1eccbe7f2cd2dd31a359a02857db9c74e35f75e3dd,train
data/datasets/B+/cluster_2_1601.BMP,B+,SUBJECT_GROUP_0523,531,531__M_Right_thumb_finger.BMP,dfbeaa7d606ae87255941f13066c54579f8f36525d44405441099e27830c45c1,validation
data/datasets/B+/cluster_2_1605.BMP,B+,SUBJECT_GROUP_0551,561,561__M_Left_index_finger.BMP,113e3523d51454582ecff10f8279eb84812fd2e608de1718957b0c2665d0fd85,train
data/datasets/B+/cluster_2_1614.BMP,B+,SUBJECT_GROUP_0248,252,252__F_Right_little_finger.BMP,b0aea66d1291077007bc521c47818164d94e94d78e46149c5ed0da4fe59679cc,test
